STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/14/21,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/15/21,12.97,,0.22,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/16/21,19.69,,1.6,0.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/17/21,10.96,,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/18/21,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/19/21,7.61,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/20/21,11.63,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/21/21,14.99,,0.24,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/22/21,20.13,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/23/21,17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/24/21,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/25/21,7.61,,0.11,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/26/21,15.21,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/27/21,10.74,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/28/21,6.93,,0.22,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/29/21,6.26,,0.89,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/30/21,17.67,,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/1/21,14.32,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/2/21,13.42,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/3/21,8.95,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/4/21,10.74,,0.67,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/5/21,7.83,,0.53,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/6/21,10.74,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/7/21,10.29,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/8/21,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/9/21,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/10/21,8.05,,0.34,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/11/21,14.76,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/12/21,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/13/21,7.38,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/14/21,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/15/21,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/16/21,8.5,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/17/21,6.93,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/18/21,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/19/21,10.29,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/20/21,8.72,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/21/21,10.74,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/22/21,7.83,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/23/21,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/24/21,13.2,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/25/21,15.88,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/26/21,14.54,,0.28,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/27/21,12.08,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/28/21,11.41,,1.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/29/21,19.69,,1.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/30/21,17.22,,0.72,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/31/21,9.17,,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/1/21,10.29,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/2/21,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/3/21,10.07,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/4/21,10.29,,0.11,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/5/21,11.18,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/6/21,10.07,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/7/21,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/8/21,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/9/21,6.93,,0.05,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/10/21,10.96,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/11/21,7.38,,0.12,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/12/21,5.59,,0.59,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/13/21,10.29,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/14/21,6.26,,0.53,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/15/21,5.14,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/16/21,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/17/21,8.28,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/18/21,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/19/21,12.75,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/20/21,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/21/21,13.42,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/22/21,9.62,,0.91,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/23/21,10.07,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/24/21,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/25/21,7.83,,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/26/21,13.65,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/27/21,16.33,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/28/21,14.09,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/29/21,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/30/21,9.84,,0.16,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/1/21,8.95,,1.28,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/2/21,14.09,,1.67,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/3/21,12.97,,1.68,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/4/21,7.38,,0.31,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/5/21,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/6/21,14.76,,0.29,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/7/21,8.5,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/8/21,8.95,,0.3,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/9/21,10.51,,2.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/10/21,6.71,,0.05,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/11/21,5.14,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/12/21,8.05,,1.21,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/13/21,7.83,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/14/21,4.7,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/15/21,6.26,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/16/21,10.96,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/17/21,7.83,,0.17,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/18/21,8.5,,0.3,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/19/21,6.71,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/20/21,7.16,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/21/21,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/22/21,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/23/21,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/24/21,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/25/21,11.18,,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/26/21,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/27/21,8.5,,0.38,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/28/21,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/29/21,13.87,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/30/21,12.75,,0.14,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/31/21,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/1/21,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/2/21,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/3/21,5.59,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/4/21,7.61,,0.58,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/5/21,8.5,,1.42,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/6/21,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/7/21,10.29,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/8/21,7.16,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/9/21,9.4,,1.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/10/21,6.71,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/11/21,11.86,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/12/21,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/13/21,7.16,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/14/21,9.62,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/15/21,8.28,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/16/21,7.38,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/17/21,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/18/21,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/19/21,10.51,,1.14,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/20/21,6.26,,0.05,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/21/21,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/22/21,17.67,,0.76,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/23/21,9.4,,1.69,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/24/21,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/25/21,5.82,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/26/21,6.93,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/27/21,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/28/21,12.3,,0.07,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/29/21,6.71,,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/30/21,12.3,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/31/21,10.29,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/1/21,8.5,,1.69,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/2/21,14.54,,2.54,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/3/21,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/4/21,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/5/21,8.72,,0.05,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/6/21,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/7/21,10.07,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/8/21,13.65,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/9/21,7.38,,0.96,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/10/21,11.41,,0.19,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/11/21,10.96,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/12/21,14.99,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/13/21,8.95,,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/14/21,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/15/21,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/16/21,8.5,,0.31,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/17/21,8.28,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/18/21,5.37,,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/19/21,9.17,,0.28,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/20/21,6.26,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/21/21,6.26,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/22/21,7.83,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/23/21,8.05,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/24/21,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/25/21,6.26,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/26/21,10.74,,0.55,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/27/21,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/28/21,8.5,,0.72,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/29/21,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/30/21,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/1/21,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/2/21,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/3/21,7.16,,0.13,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/4/21,15.66,,1.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/5/21,8.72,,0.3,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/6/21,4.92,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/7/21,4.03,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/8/21,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/9/21,13.87,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/10/21,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/11/21,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/12/21,4.25,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/13/21,7.38,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/14/21,7.16,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/15/21,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/16/21,15.43,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/17/21,12.75,,0.31,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/18/21,14.09,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/19/21,13.2,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/20/21,10.29,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/21/21,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/22/21,11.18,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/23/21,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/24/21,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/25/21,12.75,,0.81,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/26/21,23.04,,0.92,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/27/21,26.62,,0.1,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/28/21,10.07,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/29/21,11.86,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/30/21,14.99,,1.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/31/21,12.97,,0.42,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/1/21,12.75,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/2/21,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/3/21,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/4/21,6.71,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/5/21,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/6/21,6.71,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/7/21,4.25,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/8/21,6.71,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/9/21,4.92,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/10/21,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/11/21,8.72,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/12/21,16.33,,0.53,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/13/21,9.62,,0.19,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/14/21,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/15/21,12.3,,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/16/21,14.76,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/17/21,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/18/21,13.42,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/19/21,14.32,,0.28,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/20/21,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/21/21,7.38,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/22/21,11.41,,0.22,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/23/21,15.21,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/24/21,13.87,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/25/21,7.38,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/26/21,12.53,,0.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/27/21,16.78,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/28/21,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/29/21,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/30/21,10.96,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/1/21,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/2/21,11.18,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/3/21,16.11,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/4/21,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/5/21,8.72,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/6/21,16.33,,0.25,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/7/21,12.08,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/8/21,10.07,,0,0.3
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/9/21,9.4,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/10/21,5.37,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/11/21,12.75,,0.25,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/12/21,17,,0.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/13/21,16.11,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/14/21,10.74,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/15/21,7.38,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/16/21,14.32,,0.17,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/17/21,16.11,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/18/21,7.16,,0.56,0.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/19/21,14.76,,0.38,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/20/21,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/21/21,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/22/21,10.07,,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/23/21,12.97,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/24/21,4.25,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/25/21,6.04,,0.32,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/26/21,12.97,,0.24,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/27/21,8.72,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/28/21,6.93,,0.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/29/21,3.36,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/30/21,3.58,,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/31/21,2.91,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/1/22,3.36,,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/2/22,8.95,,0.23,0
